s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"Temp_00","Temp_01","Temp_02","Temp_03","Temp_04","Temp_05","Temp_06","Temp_07","Temp_08","Temp_09","Temp_10","Temp_11","Temp_12","Temp_13","Temp_15","Temp_18","Temp_19","Temp_21","Temp_24","Temp_25","Temp_27","Temp_30","Temp_31","Temp_32","Temp_33","Temp_36","Temp_37","Temp_39","Temp_42","Temp_43","Temp_44","Temp_45","Temp_46","Temp_47","Temp_48","Temp_49","Temp_50","Temp_51","Temp_52","Temp_53","Temp_14","Temp_16","Temp_17","Temp_20","Temp_22","Temp_23","Temp_26","Temp_28","Temp_29","Temp_34","Temp_35","Temp_38","Temp_40","Temp_41","Temp_54","Temp_55"
 4.8011331E+001, 2.2402279E+001, 2.2633234E+001, 2.2608847E+001, 2.2332540E+001, 2.3737023E+001, 2.4276191E+001, 2.2848085E+001, 6.5191839E+001, 2.7094309E+001, 4.7098752E+001, 2.3787315E+001, 2.3887717E+001, 2.1757282E+001, 2.9128820E+001, 5.0172365E+001, 2.0971422E+001, 4.4160962E+001, 5.9237783E+001, 2.1944385E+001, 2.5108577E+001, 3.9944673E+001, 2.4942028E+001, 2.9915005E+001, 4.5864762E+001, 3.4005925E+001, 2.1909407E+001, 2.8843595E+001, 3.8412201E+001, 2.2823192E+001, 6.0197673E+001, 3.4554763E+001, 3.2284599E+001, 2.8727030E+001, 2.5947198E+001, 1.9601351E+001, 1.8162463E+001, 2.6295012E+001, 6.8775847E+002, 2.1329206E+001, 2.2600850E+001, 2.2288779E+001, 2.2382830E+001, 2.1820936E+001, 2.3179176E+001, 2.0334786E+001, 2.1951425E+001, 2.0867747E+001, 2.1981884E+001, 2.1957347E+001, 2.4927486E+001, 2.2327667E+001, 5.5829545E+001, 2.4356242E+001, 2.3536821E+001, 2.2951233E+001, 2.7237007E+001
 4.8305826E+001, 2.2387195E+001, 2.2640848E+001, 2.2599914E+001, 2.2277980E+001, 2.3729967E+001, 2.4261027E+001, 2.2829041E+001, 6.5892138E+001, 2.7379316E+001, 4.6284752E+001, 2.3791211E+001, 2.3877511E+001, 2.1763720E+001, 2.8838536E+001, 5.0226094E+001, 2.0969586E+001, 4.4294921E+001, 5.9815756E+001, 2.1901588E+001, 2.5082828E+001, 4.1083789E+001, 2.4904462E+001, 3.0781875E+001, 4.6209117E+001, 3.3982097E+001, 2.2014378E+001, 2.9844925E+001, 3.8064200E+001, 2.2763014E+001, 6.5188566E+001, 3.4521275E+001, 3.2299624E+001, 2.9201648E+001, 2.6315353E+001, 1.9673719E+001, 1.8181293E+001, 2.6406061E+001, 6.7021082E+002, 2.1351800E+001, 2.2601023E+001, 2.2337402E+001, 2.2408327E+001, 2.1820853E+001, 2.3216442E+001, 2.0341404E+001, 2.1971908E+001, 2.0891433E+001, 2.1982480E+001, 2.1957491E+001, 2.5137692E+001, 2.2328755E+001, 5.6163136E+001, 2.4350078E+001, 2.3522991E+001, 2.2946096E+001, 2.7350284E+001
 4.8604852E+001, 2.2392849E+001, 2.2649135E+001, 2.2594245E+001, 2.2226656E+001, 2.3724090E+001, 2.4249252E+001, 2.2806779E+001, 6.6730013E+001, 2.7720656E+001, 4.5689214E+001, 2.3782593E+001, 2.3870931E+001, 2.1792723E+001, 2.8753681E+001, 5.0305049E+001, 2.0973957E+001, 4.4269776E+001, 5.9849915E+001, 2.1869447E+001, 2.5078276E+001, 4.2210010E+001, 2.4877097E+001, 3.0895310E+001, 4.6563513E+001, 3.3895514E+001, 2.2147333E+001, 3.1331512E+001, 3.7202080E+001, 2.2728541E+001, 7.0630582E+001, 3.4465067E+001, 3.2572491E+001, 2.9657966E+001, 2.6680707E+001, 1.9760088E+001, 1.8204233E+001, 2.6526390E+001, 6.6211091E+002, 2.1370345E+001, 2.2601116E+001, 2.2396159E+001, 2.2430738E+001, 2.1819420E+001, 2.3244645E+001, 2.0354555E+001, 2.1991282E+001, 2.0913729E+001, 2.1983078E+001, 2.1957573E+001, 2.5383193E+001, 2.2327648E+001, 5.6278893E+001, 2.4344170E+001, 2.3511202E+001, 2.2941352E+001, 2.7473245E+001
 4.8902574E+001, 2.2408744E+001, 2.2657695E+001, 2.2590163E+001, 2.2181994E+001, 2.3717185E+001, 2.4229880E+001, 2.2781632E+001, 6.7254632E+001, 2.8125786E+001, 4.5318121E+001, 2.3761830E+001, 2.3871619E+001, 2.1831676E+001, 2.8758267E+001, 5.0416532E+001, 2.0983406E+001, 4.4098195E+001, 5.9772249E+001, 2.1844908E+001, 2.5114492E+001, 4.3499791E+001, 2.4841597E+001, 3.0440821E+001, 4.6935739E+001, 3.3884299E+001, 2.2318269E+001, 3.2570939E+001, 3.6114557E+001, 2.2709031E+001, 7.2744211E+001, 3.4309640E+001, 3.2997211E+001, 3.0131127E+001, 2.7042732E+001, 1.9861570E+001, 1.8235686E+001, 2.6696458E+001, 6.6114819E+002, 2.1386851E+001, 2.2601007E+001, 2.2463467E+001, 2.2449960E+001, 2.1818143E+001, 2.3265568E+001, 2.0373082E+001, 2.2009904E+001, 2.0934283E+001, 2.1983668E+001, 2.1957892E+001, 2.5641765E+001, 2.2324820E+001, 5.6137423E+001, 2.4338481E+001, 2.3500324E+001, 2.2937086E+001, 2.7567311E+001
 4.9233098E+001, 2.2426385E+001, 2.2666517E+001, 2.2585456E+001, 2.2144427E+001, 2.3706801E+001, 2.4208177E+001, 2.2754016E+001, 6.7087368E+001, 2.8574009E+001, 4.5267777E+001, 2.3726467E+001, 2.3877194E+001, 2.1875442E+001, 2.8784051E+001, 5.0477594E+001, 2.0997081E+001, 4.3827584E+001, 5.9733286E+001, 2.1818209E+001, 2.5191095E+001, 4.5114161E+001, 2.4788096E+001, 3.0075558E+001, 4.7375557E+001, 3.4055625E+001, 2.2546388E+001, 3.2915196E+001, 3.5263454E+001, 2.2700481E+001, 7.0285042E+001, 3.4097111E+001, 3.3481144E+001, 3.0616048E+001, 2.7398315E+001, 1.9993302E+001, 1.8285165E+001, 2.6942007E+001, 6.6399661E+002, 2.1401116E+001, 2.2600460E+001, 2.2535399E+001, 2.2466184E+001, 2.1820119E+001, 2.3282353E+001, 2.0396538E+001, 2.2027994E+001, 2.0952367E+001, 2.1984248E+001, 2.1958686E+001, 2.5942036E+001, 2.2320562E+001, 5.5728534E+001, 2.4332900E+001, 2.3489665E+001, 2.2933132E+001, 2.7641639E+001
 4.9515685E+001, 2.2443661E+001, 2.2674545E+001, 2.2580787E+001, 2.2115130E+001, 2.3694548E+001, 2.4203795E+001, 2.2725983E+001, 6.5700622E+001, 2.9018179E+001, 4.5703643E+001, 2.3679718E+001, 2.3882936E+001, 2.1917632E+001, 2.8810556E+001, 5.0483364E+001, 2.1013495E+001, 4.3547142E+001, 5.9855282E+001, 2.1792167E+001, 2.5274125E+001, 4.6745481E+001, 2.4733864E+001, 3.0370246E+001, 4.7744189E+001, 3.4426657E+001, 2.2816197E+001, 3.1954967E+001, 3.4919018E+001, 2.2698118E+001, 6.5664932E+001, 3.3868188E+001, 3.3841181E+001, 3.1033300E+001, 2.7669248E+001, 2.0162534E+001, 1.8326027E+001, 2.7231580E+001, 6.6912210E+002, 2.1411512E+001, 2.2599495E+001, 2.2597016E+001, 2.2481293E+001, 2.1827965E+001, 2.3294874E+001, 2.0422744E+001, 2.2043628E+001, 2.0966080E+001, 2.1984787E+001, 2.1959602E+001, 2.6299671E+001, 2.2314951E+001, 5.5203603E+001, 2.4327887E+001, 2.3480366E+001, 2.2929724E+001, 2.7707063E+001
 4.9828130E+001, 2.2460337E+001, 2.2682405E+001, 2.2577260E+001, 2.2094354E+001, 2.3682091E+001, 2.4208149E+001, 2.2695349E+001, 6.2721236E+001, 2.9407990E+001, 4.6531417E+001, 2.3624490E+001, 2.3886658E+001, 2.1956685E+001, 2.8999194E+001, 5.0581379E+001, 2.1032301E+001, 4.3318013E+001, 6.0099193E+001, 2.1765935E+001, 2.5371570E+001, 4.8038713E+001, 2.4704474E+001, 3.1603645E+001, 4.7884615E+001, 3.4851906E+001, 2.3088474E+001, 3.0613098E+001, 3.5330250E+001, 2.2699144E+001, 6.3274729E+001, 3.3677760E+001, 3.4064706E+001, 3.1377631E+001, 2.7823791E+001, 2.0367484E+001, 1.8350005E+001, 2.7583945E+001, 6.8149929E+002, 2.1419682E+001, 2.2598304E+001, 2.2637168E+001, 2.2495716E+001, 2.1840124E+001, 2.3302647E+001, 2.0452144E+001, 2.2056423E+001, 2.0976240E+001, 2.1985298E+001, 2.1959022E+001, 2.6730123E+001, 2.2308193E+001, 5.4666221E+001, 2.4323603E+001, 2.3473048E+001, 2.2927067E+001, 2.7772312E+001
 5.0104537E+001, 2.2478947E+001, 2.2692452E+001, 2.2574423E+001, 2.2082881E+001, 2.3669856E+001, 2.4208210E+001, 2.2660087E+001, 5.9743232E+001, 2.9737094E+001, 4.7676595E+001, 2.3575282E+001, 2.3884740E+001, 2.1992135E+001, 2.9424532E+001, 5.0841134E+001, 2.1053405E+001, 4.3220952E+001, 6.0369879E+001, 2.1743362E+001, 2.5500410E+001, 4.8983000E+001, 2.4710362E+001, 3.3023684E+001, 4.7771581E+001, 3.5244918E+001, 2.3343630E+001, 2.9382478E+001, 3.6682498E+001, 2.2702281E+001, 6.4815535E+001, 3.3563551E+001, 3.4430707E+001, 3.1693364E+001, 2.7833485E+001, 2.0609595E+001, 1.8357545E+001, 2.7973612E+001, 6.9936186E+002, 2.1426784E+001, 2.2597078E+001, 2.2649327E+001, 2.2509712E+001, 2.1853939E+001, 2.3305962E+001, 2.0485898E+001, 2.2066034E+001, 2.0984038E+001, 2.1985812E+001, 2.1955238E+001, 2.7187852E+001, 2.2301333E+001, 5.4055123E+001, 2.4320068E+001, 2.3467932E+001, 2.2925647E+001, 2.7840321E+001
 5.0414549E+001, 2.2513284E+001, 2.2704815E+001, 2.2571631E+001, 2.2078673E+001, 2.3661321E+001, 2.4202828E+001, 2.2620649E+001, 5.8255019E+001, 3.0045584E+001, 4.9318495E+001, 2.3547030E+001, 2.3883297E+001, 2.2027128E+001, 2.9862850E+001, 5.1340436E+001, 2.1076704E+001, 4.3291388E+001, 6.0732108E+001, 2.1724349E+001, 2.5726029E+001, 4.9700368E+001, 2.4739677E+001, 3.3763458E+001, 4.7600097E+001, 3.5553967E+001, 2.3567617E+001, 2.8298116E+001, 3.8631242E+001, 2.2698365E+001, 6.8732202E+001, 3.3491498E+001, 3.5019264E+001, 3.1970792E+001, 2.7677321E+001, 2.0832128E+001, 1.8352402E+001, 2.8371785E+001, 7.1252909E+002, 2.1430722E+001, 2.2595780E+001, 2.2641433E+001, 2.2522857E+001, 2.1868009E+001, 2.3304546E+001, 2.0523704E+001, 2.2072466E+001, 2.0989378E+001, 2.1986319E+001, 2.1947369E+001, 2.7604879E+001, 2.2295222E+001, 5.3331775E+001, 2.4317628E+001, 2.3469888E+001, 2.2925325E+001, 2.7898566E+001
 5.0737306E+001, 2.2560107E+001, 2.2720304E+001, 2.2572569E+001, 2.2076546E+001, 2.3656347E+001, 2.4196582E+001, 2.2574366E+001, 5.8066228E+001, 3.0398196E+001, 5.1472735E+001, 2.3546745E+001, 2.3889978E+001, 2.2059243E+001, 3.0058919E+001, 5.2086549E+001, 2.1103526E+001, 4.3532586E+001, 6.1825950E+001, 2.1699629E+001, 2.6073822E+001, 5.0256971E+001, 2.4764404E+001, 3.4139699E+001, 4.7541155E+001, 3.5869051E+001, 2.3764581E+001, 2.7382679E+001, 4.0339215E+001, 2.2674881E+001, 7.6015247E+001, 3.3400851E+001, 3.5610631E+001, 3.2175101E+001, 2.7449836E+001, 2.1027702E+001, 1.8335938E+001, 2.8810792E+001, 7.1260746E+002, 2.1430570E+001, 2.2594102E+001, 2.2636058E+001, 2.2536124E+001, 2.1880910E+001, 2.3297895E+001, 2.0568002E+001, 2.2078452E+001, 2.0992627E+001, 2.1986843E+001, 2.1935016E+001, 2.7994915E+001, 2.2288973E+001, 5.2605449E+001, 2.4316495E+001, 2.3480014E+001, 2.2925294E+001, 2.7938988E+001
 5.1014675E+001, 2.2598621E+001, 2.2736055E+001, 2.2579189E+001, 2.2074650E+001, 2.3655911E+001, 2.4197974E+001, 2.2529570E+001, 5.8633003E+001, 3.0759465E+001, 5.3469392E+001, 2.3578614E+001, 2.3905027E+001, 2.2082074E+001, 3.0019599E+001, 5.2850155E+001, 2.1129591E+001, 4.3869620E+001, 6.2679689E+001, 2.1680792E+001, 2.6208966E+001, 5.0493358E+001, 2.4772270E+001, 3.4062415E+001, 4.7636776E+001, 3.6134606E+001, 2.3920374E+001, 2.6931823E+001, 4.1207605E+001, 2.2633935E+001, 7.9537181E+001, 3.3349947E+001, 3.6030127E+001, 3.2246960E+001, 2.7237785E+001, 2.1163953E+001, 1.8315555E+001, 2.9244258E+001, 6.9975022E+002, 2.1426495E+001, 2.2592229E+001, 2.2641511E+001, 2.2547944E+001, 2.1889859E+001, 2.3287175E+001, 2.0612102E+001, 2.2083773E+001, 2.0993774E+001, 2.1987301E+001, 2.1915249E+001, 2.8244078E+001, 2.2282373E+001, 5.2107502E+001, 2.4316550E+001, 2.3495898E+001, 2.2925790E+001, 2.7960248E+001
 5.1341604E+001, 2.2630624E+001, 2.2752505E+001, 2.2588350E+001, 2.2074163E+001, 2.3656813E+001, 2.4208047E+001, 2.2484842E+001, 5.9443380E+001, 3.1172397E+001, 5.4943127E+001, 2.3639865E+001, 2.3923494E+001, 2.2095399E+001, 3.0055652E+001, 5.3611164E+001, 2.1155947E+001, 4.4180104E+001, 6.3128377E+001, 2.1673606E+001, 2.6226347E+001, 5.0378940E+001, 2.4751752E+001, 3.3536458E+001, 4.7821785E+001, 3.6368748E+001, 2.4026646E+001, 2.6722681E+001, 4.1943366E+001, 2.2571922E+001, 7.6493877E+001, 3.3366793E+001, 3.6412476E+001, 3.2226483E+001, 2.7052751E+001, 2.1279699E+001, 1.8265748E+001, 2.9693712E+001, 6.8919107E+002, 2.1420053E+001, 2.2589913E+001, 2.2665272E+001, 2.2559620E+001, 2.1897096E+001, 2.3272615E+001, 2.0658691E+001, 2.2088989E+001, 2.0994240E+001, 2.1987725E+001, 2.1889203E+001, 2.8372976E+001, 2.2275113E+001, 5.1729582E+001, 2.4317112E+001, 2.3515673E+001, 2.2926317E+001, 2.7974623E+001
 5.1618625E+001, 2.2656148E+001, 2.2769066E+001, 2.2597580E+001, 2.2075530E+001, 2.3657500E+001, 2.4213578E+001, 2.2442046E+001, 6.0350319E+001, 3.1597068E+001, 5.5599246E+001, 2.3720813E+001, 2.3926400E+001, 2.2097963E+001, 3.0437824E+001, 5.4334927E+001, 2.1182104E+001, 4.4375325E+001, 6.3110061E+001, 2.1676198E+001, 2.6430858E+001, 4.9972895E+001, 2.4703376E+001, 3.2752341E+001, 4.7973118E+001, 3.6637627E+001, 2.4107031E+001, 2.6563372E+001, 4.3073166E+001, 2.2513590E+001, 7.0529828E+001, 3.3331996E+001, 3.6867545E+001, 3.2163003E+001, 2.6927677E+001, 2.1387529E+001, 1.8222768E+001, 3.0123677E+001, 6.8041339E+002, 2.1412823E+001, 2.2587133E+001, 2.2701888E+001, 2.2570913E+001, 2.1903979E+001, 2.3255018E+001, 2.0707158E+001, 2.2094252E+001, 2.0995054E+001, 2.1988122E+001, 2.1861322E+001, 2.8410544E+001, 2.2267268E+001, 5.1447859E+001, 2.4317838E+001, 2.3536244E+001, 2.2926699E+001, 2.7994696E+001
 5.1936816E+001, 2.2675512E+001, 2.2785398E+001, 2.2607408E+001, 2.2075497E+001, 2.3657546E+001, 2.4212128E+001, 2.2402697E+001, 6.1614211E+001, 3.1979870E+001, 5.5578620E+001, 2.3816973E+001, 2.3898493E+001, 2.2086907E+001, 3.1036296E+001, 5.5012176E+001, 2.1208243E+001, 4.4486348E+001, 6.2674536E+001, 2.1682020E+001, 2.6988071E+001, 4.9329311E+001, 2.4647476E+001, 3.1306405E+001, 4.7932779E+001, 3.7009373E+001, 2.4204277E+001, 2.6448487E+001, 4.4559651E+001, 2.2466625E+001, 6.4759599E+001, 3.3136668E+001, 3.7581047E+001, 3.2091032E+001, 2.6879842E+001, 2.1494188E+001, 1.8201793E+001, 3.0512216E+001, 6.7126908E+002, 2.1405342E+001, 2.2583871E+001, 2.2748920E+001, 2.2581304E+001, 2.1911772E+001, 2.3234521E+001, 2.0758489E+001, 2.2099534E+001, 2.0996069E+001, 2.1988500E+001, 2.1832113E+001, 2.8357978E+001, 2.2257792E+001, 5.1263127E+001, 2.4318390E+001, 2.3556451E+001, 2.2927035E+001, 2.8023663E+001
 5.2235231E+001, 2.2690381E+001, 2.2801420E+001, 2.2620963E+001, 2.2070999E+001, 2.3656993E+001, 2.4204414E+001, 2.2364722E+001, 6.3511523E+001, 3.2302533E+001, 5.5472184E+001, 2.3928524E+001, 2.3839925E+001, 2.2061647E+001, 3.1553507E+001, 5.5673698E+001, 2.1235781E+001, 4.4571102E+001, 6.1977569E+001, 2.1685654E+001, 2.7998331E+001, 4.8399033E+001, 2.4612121E+001, 2.9257634E+001, 4.7585205E+001, 3.7558328E+001, 2.4356624E+001, 2.6529154E+001, 4.6373252E+001, 2.2431686E+001, 6.0138195E+001, 3.2760795E+001, 3.8610475E+001, 3.2017908E+001, 2.6884639E+001, 2.1612551E+001, 1.8191579E+001, 3.0877841E+001, 6.7217887E+002, 2.1396636E+001, 2.2580077E+001, 2.2806674E+001, 2.2590744E+001, 2.1921171E+001, 2.3210109E+001, 2.0816602E+001, 2.2105279E+001, 2.0997138E+001, 2.1988884E+001, 2.1799275E+001, 2.8250471E+001, 2.2245562E+001, 5.1175756E+001, 2.4318766E+001, 2.3575303E+001, 2.2927272E+001, 2.8072048E+001
 5.2519965E+001, 2.2700822E+001, 2.2815616E+001, 2.2638286E+001, 2.2062487E+001, 2.3655861E+001, 2.4189896E+001, 2.2330691E+001, 6.5650345E+001, 3.2515000E+001, 5.5825737E+001, 2.4043206E+001, 2.3760338E+001, 2.2022969E+001, 3.1866000E+001, 5.6293172E+001, 2.1262312E+001, 4.4626112E+001, 6.1245478E+001, 2.1672305E+001, 2.9249839E+001, 4.7254526E+001, 2.4617690E+001, 2.7812793E+001, 4.6863267E+001, 3.8293694E+001, 2.4530491E+001, 2.6961576E+001, 4.8224048E+001, 2.2411147E+001, 5.7641354E+001, 3.2184242E+001, 3.9534690E+001, 3.1951502E+001, 2.6933653E+001, 2.1741809E+001, 1.8186472E+001, 3.1193002E+001, 6.8903451E+002, 2.1387099E+001, 2.2576144E+001, 2.2870870E+001, 2.2598489E+001, 2.1930274E+001, 2.3183477E+001, 2.0877914E+001, 2.2110870E+001, 2.0998199E+001, 2.1989244E+001, 2.1766091E+001, 2.8156628E+001, 2.2228777E+001, 5.1257500E+001, 2.4318655E+001, 2.3590798E+001, 2.2927436E+001, 2.8131054E+001
 5.2811626E+001, 2.2709340E+001, 2.2828445E+001, 2.2660271E+001, 2.2053288E+001, 2.3654234E+001, 2.4170798E+001, 2.2300329E+001, 6.7421315E+001, 3.2617047E+001, 5.6750663E+001, 2.4161462E+001, 2.3681567E+001, 2.1975472E+001, 3.2109403E+001, 5.6744788E+001, 2.1288200E+001, 4.4677746E+001, 6.0290779E+001, 2.1635014E+001, 3.0567265E+001, 4.6098679E+001, 2.4647719E+001, 2.7128344E+001, 4.6125499E+001, 3.9204434E+001, 2.4709864E+001, 2.7511055E+001, 4.9899304E+001, 2.2403898E+001, 5.6799248E+001, 3.1566152E+001, 3.9827683E+001, 3.1904629E+001, 2.7031088E+001, 2.1882703E+001, 1.8177408E+001, 3.1465572E+001, 7.1017218E+002, 2.1376888E+001, 2.2572078E+001, 2.2953486E+001, 2.2604785E+001, 2.1937397E+001, 2.3154794E+001, 2.0941070E+001, 2.2114945E+001, 2.0998880E+001, 2.1989572E+001, 2.1732103E+001, 2.8107813E+001, 2.2195193E+001, 5.1538174E+001, 2.4318117E+001, 2.3603946E+001, 2.2927652E+001, 2.8178547E+001
 5.3114828E+001, 2.2717752E+001, 2.2840683E+001, 2.2691904E+001, 2.2044090E+001, 2.3652294E+001, 2.4148438E+001, 2.2272452E+001, 6.8773279E+001, 3.2611305E+001, 5.7621894E+001, 2.4293541E+001, 2.3670956E+001, 2.1916040E+001, 3.2371185E+001, 5.7003143E+001, 2.1315069E+001, 4.4776235E+001, 5.8864227E+001, 2.1581114E+001, 3.1554569E+001, 4.5085750E+001, 2.4682692E+001, 2.6902480E+001, 4.5811511E+001, 4.0255701E+001, 2.4930083E+001, 2.7934352E+001, 5.0829547E+001, 2.2403350E+001, 5.7589188E+001, 3.1116366E+001, 3.9289575E+001, 3.1931320E+001, 2.7165211E+001, 2.2026559E+001, 1.8165854E+001, 3.1710726E+001, 7.2448173E+002, 2.1366245E+001, 2.2567619E+001, 2.3063109E+001, 2.2609855E+001, 2.1942229E+001, 2.3122914E+001, 2.1004682E+001, 2.2116550E+001, 2.0998444E+001, 2.1989881E+001, 2.1693026E+001, 2.8109263E+001, 2.2146939E+001, 5.2143447E+001, 2.4317091E+001, 2.3616196E+001, 2.2927937E+001, 2.8208747E+001
 5.3415823E+001, 2.2726298E+001, 2.2851726E+001, 2.2724283E+001, 2.2033456E+001, 2.3650715E+001, 2.4121531E+001, 2.2247312E+001, 6.9606673E+001, 3.2503226E+001, 5.7964714E+001, 2.4441591E+001, 2.3815415E+001, 2.1852003E+001, 3.2659052E+001, 5.7098899E+001, 2.1343083E+001, 4.4969263E+001, 5.6924007E+001, 2.1534078E+001, 3.1708830E+001, 4.4445118E+001, 2.4709698E+001, 2.7111323E+001, 4.6137856E+001, 4.1468523E+001, 2.5176338E+001, 2.8185338E+001, 5.1020841E+001, 2.2406588E+001, 6.0729706E+001, 3.1008932E+001, 3.8540495E+001, 3.2093490E+001, 2.7330701E+001, 2.2164503E+001, 1.8153418E+001, 3.1919700E+001, 7.2844836E+002, 2.1357499E+001, 2.2562679E+001, 2.3197461E+001, 2.2613673E+001, 2.1943846E+001, 2.3088077E+001, 2.1067034E+001, 2.2115007E+001, 2.0996486E+001, 2.1990174E+001, 2.1648824E+001, 2.8114096E+001, 2.2092086E+001, 5.2891552E+001, 2.4315568E+001, 2.3627127E+001, 2.2928217E+001, 2.8222917E+001
 5.3728304E+001, 2.2738075E+001, 2.2862127E+001, 2.2757452E+001, 2.2020082E+001, 2.3649629E+001, 2.4090325E+001, 2.2226356E+001, 6.9926568E+001, 3.2294879E+001, 5.7742881E+001, 2.4607859E+001, 2.4122975E+001, 2.1790672E+001, 3.3008728E+001, 5.7032160E+001, 2.1372724E+001, 4.5410874E+001, 5.5028633E+001, 2.1516859E+001, 3.1416378E+001, 4.4158690E+001, 2.4720488E+001, 2.8239987E+001, 4.7063680E+001, 4.2948711E+001, 2.5377010E+001, 2.7935578E+001, 5.0604951E+001, 2.2415635E+001, 6.5730048E+001, 3.1215241E+001, 3.7721841E+001, 3.2422625E+001, 2.7531302E+001, 2.2293285E+001, 1.8131348E+001, 3.2090924E+001, 7.2777133E+002, 2.1352466E+001, 2.2557225E+001, 2.3361167E+001, 2.2616214E+001, 2.1948729E+001, 2.3049617E+001, 2.1129099E+001, 2.2109773E+001, 2.0992919E+001, 2.1990462E+001, 2.1600003E+001, 2.8068766E+001, 2.2036631E+001, 5.3550204E+001, 2.4313583E+001, 2.3636217E+001, 2.2928461E+001, 2.8235725E+001
 5.4015028E+001, 2.2752969E+001, 2.2872178E+001, 2.2796717E+001, 2.2005341E+001, 2.3648130E+001, 2.4060424E+001, 2.2212257E+001, 7.0265536E+001, 3.1988150E+001, 5.6765071E+001, 2.4790034E+001, 2.4534176E+001, 2.1734722E+001, 3.3375773E+001, 5.6917492E+001, 2.1403349E+001, 4.6061630E+001, 5.4320948E+001, 2.1544326E+001, 3.1254166E+001, 4.4207981E+001, 2.4722120E+001, 2.9911101E+001, 4.8496301E+001, 4.4771250E+001, 2.5508482E+001, 2.7451743E+001, 5.0061022E+001, 2.2425686E+001, 7.0111262E+001, 3.1622449E+001, 3.6859691E+001, 3.2851976E+001, 2.7747544E+001, 2.2402794E+001, 1.8105407E+001, 3.2228082E+001, 7.4170054E+002, 2.1351221E+001, 2.2551467E+001, 2.3561285E+001, 2.2617567E+001, 2.1959196E+001, 2.3009925E+001, 2.1188250E+001, 2.2101150E+001, 2.0987997E+001, 2.1990739E+001, 2.1550069E+001, 2.7956701E+001, 2.1978099E+001, 5.4252003E+001, 2.4311287E+001, 2.3641824E+001, 2.2927967E+001, 2.8250069E+001
 5.4310123E+001, 2.2770118E+001, 2.2881980E+001, 2.2841427E+001, 2.1993574E+001, 2.3644552E+001, 2.4039161E+001, 2.2203933E+001, 7.1789893E+001, 3.1582140E+001, 5.5029606E+001, 2.4990830E+001, 2.4971993E+001, 2.1685191E+001, 3.3714451E+001, 5.6912364E+001, 2.1434818E+001, 4.6738838E+001, 5.4643975E+001, 2.1594204E+001, 3.1300229E+001, 4.4716034E+001, 2.4713658E+001, 3.0737256E+001, 4.9947411E+001, 4.6750149E+001, 2.5523894E+001, 2.7379694E+001, 4.9690493E+001, 2.2437387E+001, 7.1737786E+001, 3.2171409E+001, 3.6073231E+001, 3.3266392E+001, 2.7942259E+001, 2.2491470E+001, 1.8076965E+001, 3.2347926E+001, 7.5954266E+002, 2.1353203E+001, 2.2545266E+001, 2.3779215E+001, 2.2617678E+001, 2.1974186E+001, 2.2969900E+001, 2.1241941E+001, 2.2089339E+001, 2.0982441E+001, 2.1991005E+001, 2.1498438E+001, 2.7877430E+001, 2.1908092E+001, 5.5205785E+001, 2.4308594E+001, 2.3645857E+001, 2.2925895E+001, 2.8263745E+001
 5.4617181E+001, 2.2789383E+001, 2.2892454E+001, 2.2895332E+001, 2.1986530E+001, 2.3637394E+001, 2.4029584E+001, 2.2199986E+001, 7.4489106E+001, 3.1050494E+001, 5.2924244E+001, 2.5214881E+001, 2.5403385E+001, 2.1639819E+001, 3.3907185E+001, 5.7140527E+001, 2.1467960E+001, 4.7461237E+001, 5.5066355E+001, 2.1645002E+001, 3.1529272E+001, 4.5769304E+001, 2.4697354E+001, 3.0718331E+001, 5.1169772E+001, 4.8256568E+001, 2.5530857E+001, 2.7705897E+001, 4.9623887E+001, 2.2455015E+001, 7.2738550E+001, 3.2785770E+001, 3.5477756E+001, 3.3538927E+001, 2.8107209E+001, 2.2565717E+001, 1.8054618E+001, 3.2483164E+001, 7.8412743E+002, 2.1358071E+001, 2.2538114E+001, 2.4014089E+001, 2.2616479E+001, 2.1995971E+001, 2.2928080E+001, 2.1292457E+001, 2.2073437E+001, 2.0975945E+001, 2.1991264E+001, 2.1439566E+001, 2.7809331E+001, 2.1812379E+001, 5.6241612E+001, 2.4302439E+001, 2.3649693E+001, 2.2923557E+001, 2.8279496E+001
