s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"Temp_00","Temp_01","Temp_02","Temp_03","Temp_04","Temp_05","Temp_06","Temp_07","Temp_08","Temp_09","Temp_10","Temp_11","Temp_12","Temp_13","Temp_15","Temp_18","Temp_19","Temp_21","Temp_24","Temp_25","Temp_27","Temp_30","Temp_31","Temp_32","Temp_33","Temp_36","Temp_37","Temp_39","Temp_42","Temp_43","Temp_44","Temp_45","Temp_46","Temp_47","Temp_48","Temp_49","Temp_50","Temp_51","Temp_52","Temp_53","Temp_14","Temp_16","Temp_17","Temp_20","Temp_22","Temp_23","Temp_26","Temp_28","Temp_29","Temp_34","Temp_35","Temp_38","Temp_40","Temp_41","Temp_54","Temp_55"
 4.6382187E+002, 3.8549892E+001, 3.8525586E+001, 4.0071938E+001, 4.3562019E+001, 5.1166464E+001, 1.5892615E+002, 4.2410361E+001, 8.8507075E+001, 6.3889633E+001, 6.7054009E+001, 7.2467980E+001, 1.0433606E+002, 4.2302215E+001, 5.5881387E+001, 7.4637831E+001, 4.1846869E+001, 8.2791270E+001, 8.2003735E+001, 4.4171475E+001, 8.1425208E+001, 7.5219725E+001, 4.6643266E+001, 5.9270838E+001, 9.8457962E+001, 7.4827242E+001, 3.8316167E+002, 5.9988373E+002, 9.7296156E+001, 4.6405409E+002, 8.5578092E+001, 6.4756393E+001, 1.1456979E+002, 5.9470220E+001, 5.3685950E+001, 3.0518063E+002, 2.1491297E+001, 4.0811197E+001, 4.9312718E+001, 4.7754329E+001, 4.1306441E+001, 5.1816023E+001, 6.0550841E+001, 4.8088064E+001, 6.0024060E+001, 5.3146663E+001, 3.9964247E+001, 4.3466305E+001, 2.2091350E+001, 4.4591360E+001, 5.0134391E+001, 4.6856992E+001, 6.5507326E+001, 3.7949406E+001, 7.1335626E+001, 3.9428556E+001, 4.8009483E+001
 4.6411435E+002, 3.8639469E+001, 3.8511115E+001, 4.0065781E+001, 4.3525453E+001, 5.1057070E+001, 1.5902940E+002, 4.2494954E+001, 8.8253918E+001, 6.3523708E+001, 6.7026608E+001, 7.1744726E+001, 1.0469888E+002, 4.2248546E+001, 5.5539990E+001, 7.4784311E+001, 4.1802216E+001, 8.3548090E+001, 8.0059659E+001, 4.4034646E+001, 7.9979993E+001, 7.5129234E+001, 4.6602131E+001, 6.0736880E+001, 9.9401822E+001, 7.4982955E+001, 3.8626168E+002, 5.9483538E+002, 9.0440512E+001, 4.6860643E+002, 8.7123162E+001, 6.5029332E+001, 1.1320001E+002, 5.9372719E+001, 5.3406933E+001, 3.0385642E+002, 2.1492329E+001, 4.0797488E+001, 4.9251667E+001, 4.7707297E+001, 4.1334791E+001, 5.1689388E+001, 6.0528711E+001, 4.8071989E+001, 5.9935865E+001, 5.3257420E+001, 3.9894678E+001, 4.3439122E+001, 2.2092072E+001, 4.4502600E+001, 5.0065040E+001, 4.6752634E+001, 6.5550810E+001, 3.7935928E+001, 7.1433523E+001, 3.9280945E+001, 4.7979245E+001
 4.6440477E+002, 3.8741484E+001, 3.8499121E+001, 4.0074305E+001, 4.3482711E+001, 5.0927324E+001, 1.5969331E+002, 4.2603726E+001, 8.7951425E+001, 6.3052160E+001, 6.7355120E+001, 7.1076778E+001, 1.0559741E+002, 4.2202709E+001, 5.5090241E+001, 7.5024444E+001, 4.1768237E+001, 8.4426452E+001, 7.8301567E+001, 4.3929007E+001, 7.8738584E+001, 7.5070100E+001, 4.6555457E+001, 6.0855429E+001, 1.0039758E+002, 7.6032353E+001, 3.8661244E+002, 5.9137270E+002, 8.5687594E+001, 4.7206436E+002, 8.8864107E+001, 6.5007546E+001, 1.1032609E+002, 5.9355188E+001, 5.3123733E+001, 3.0304521E+002, 2.1493331E+001, 4.0788759E+001, 4.9195510E+001, 4.7662944E+001, 4.1364966E+001, 5.1587196E+001, 6.0501520E+001, 4.8046449E+001, 5.9837552E+001, 5.3360139E+001, 3.9849159E+001, 4.3401760E+001, 2.2092756E+001, 4.4420406E+001, 5.0008586E+001, 4.6624030E+001, 6.5619500E+001, 3.7925155E+001, 7.1457561E+001, 3.9135254E+001, 4.7954100E+001
 4.6470962E+002, 3.8861540E+001, 3.8487623E+001, 4.0096889E+001, 4.3439027E+001, 5.0775096E+001, 1.5992710E+002, 4.2748065E+001, 8.8130363E+001, 6.2470218E+001, 6.7736915E+001, 7.0409829E+001, 1.0630075E+002, 4.2166682E+001, 5.4730838E+001, 7.5347448E+001, 4.1746825E+001, 8.5416249E+001, 7.6748351E+001, 4.3842338E+001, 7.7803997E+001, 7.5073276E+001, 4.6526749E+001, 6.0516633E+001, 1.0219024E+002, 7.8204403E+001, 3.8514123E+002, 5.8784268E+002, 8.7168540E+001, 4.7491835E+002, 9.0343563E+001, 6.4672975E+001, 1.0657267E+002, 5.9424710E+001, 5.2844961E+001, 3.0334846E+002, 2.1494331E+001, 4.0785808E+001, 4.9130011E+001, 4.7617496E+001, 4.1388614E+001, 5.1513092E+001, 6.0468715E+001, 4.8006751E+001, 5.9729206E+001, 5.3460557E+001, 3.9827408E+001, 4.3355448E+001, 2.2093439E+001, 4.4347050E+001, 4.9982742E+001, 4.6468605E+001, 6.5715890E+001, 3.7916463E+001, 7.1431046E+001, 3.8992913E+001, 4.7942758E+001
 4.6501448E+002, 3.8970908E+001, 3.8474928E+001, 4.0132333E+001, 4.3393472E+001, 5.0578087E+001, 1.5965936E+002, 4.2933107E+001, 8.8981560E+001, 6.1815702E+001, 6.8265651E+001, 6.9755768E+001, 1.0673304E+002, 4.2143625E+001, 5.4587243E+001, 7.5739901E+001, 4.1741482E+001, 8.6433718E+001, 7.5645455E+001, 4.3761593E+001, 7.7183778E+001, 7.5190798E+001, 4.6512263E+001, 6.2632749E+001, 1.0337277E+002, 8.0734109E+001, 3.8178424E+002, 5.9041637E+002, 9.3584115E+001, 4.7781843E+002, 9.0980466E+001, 6.4259645E+001, 1.0288694E+002, 5.9573067E+001, 5.2588883E+001, 3.0593047E+002, 2.1495334E+001, 4.0785472E+001, 4.9051559E+001, 4.7569924E+001, 4.1389405E+001, 5.1472533E+001, 6.0428989E+001, 4.7951477E+001, 5.9609090E+001, 5.3549625E+001, 3.9824883E+001, 4.3304060E+001, 2.2094123E+001, 4.4285832E+001, 4.9993432E+001, 4.6309075E+001, 6.5828234E+001, 3.7907153E+001, 7.1341807E+001, 3.8867570E+001, 4.7940943E+001
 4.6531361E+002, 3.9067355E+001, 3.8459697E+001, 4.0177742E+001, 4.3346167E+001, 5.0400992E+001, 1.5877157E+002, 4.3125649E+001, 9.0351649E+001, 6.1129223E+001, 6.9039297E+001, 6.9264765E+001, 1.0717799E+002, 4.2131203E+001, 5.4422980E+001, 7.6146023E+001, 4.1747176E+001, 8.7275905E+001, 7.5066445E+001, 4.3692676E+001, 7.6782874E+001, 7.5437275E+001, 4.6491725E+001, 6.4663327E+001, 1.0340359E+002, 8.3130937E+001, 3.7877677E+002, 5.9677902E+002, 9.9117373E+001, 4.8101220E+002, 9.0264527E+001, 6.3880363E+001, 1.0009137E+002, 5.9761227E+001, 5.2369147E+001, 3.1030680E+002, 2.1496322E+001, 4.0786619E+001, 4.8974602E+001, 4.7522438E+001, 4.1375151E+001, 5.1466192E+001, 6.0382321E+001, 4.7890203E+001, 5.9474580E+001, 5.3622718E+001, 3.9835399E+001, 4.3251764E+001, 2.2094780E+001, 4.4238899E+001, 5.0045131E+001, 4.6161129E+001, 6.5938695E+001, 3.7900732E+001, 7.1187800E+001, 3.8763805E+001, 4.7934507E+001
 4.6560703E+002, 3.9138943E+001, 3.8442994E+001, 4.0231976E+001, 4.3299897E+001, 5.0253433E+001, 1.5723942E+002, 4.3282734E+001, 9.2221788E+001, 6.0469205E+001, 7.0004496E+001, 6.8836569E+001, 1.0764168E+002, 4.2127441E+001, 5.4259296E+001, 7.6548557E+001, 4.1756230E+001, 8.7831214E+001, 7.4893175E+001, 4.3633296E+001, 7.6398741E+001, 7.5780763E+001, 4.6470099E+001, 6.3672000E+001, 1.0291701E+002, 8.5187767E+001, 3.7633647E+002, 5.4967863E+002, 1.0088582E+002, 4.8448725E+002, 8.8381467E+001, 6.3549370E+001, 9.8412648E+001, 5.9970009E+001, 5.2191626E+001, 3.1488293E+002, 2.1497302E+001, 4.0788724E+001, 4.8916052E+001, 4.7474718E+001, 4.1359197E+001, 5.1486298E+001, 6.0333990E+001, 4.7831117E+001, 5.9323238E+001, 5.3676484E+001, 3.9859662E+001, 4.3202080E+001, 2.2095408E+001, 4.4200500E+001, 5.0107702E+001, 4.6039793E+001, 6.6044640E+001, 3.7890522E+001, 7.0995456E+001, 3.8681289E+001, 4.7932051E+001
 4.6590046E+002, 3.9192726E+001, 3.8427875E+001, 4.0295566E+001, 4.3251405E+001, 5.0170212E+001, 1.5497193E+002, 4.3420188E+001, 9.4544395E+001, 5.9934934E+001, 7.1108247E+001, 6.8425612E+001, 1.0809137E+002, 4.2131269E+001, 5.4397859E+001, 7.6978110E+001, 4.1771670E+001, 8.8079520E+001, 7.5047830E+001, 4.3574901E+001, 7.6180111E+001, 7.6140444E+001, 4.6453043E+001, 6.3431212E+001, 1.0225064E+002, 8.7015010E+001, 3.7460431E+002, 4.8447731E+002, 9.9607647E+001, 4.8511006E+002, 8.5758636E+001, 6.3139035E+001, 9.7334793E+001, 6.0164607E+001, 5.2054713E+001, 3.1864952E+002, 2.1498293E+001, 4.0792429E+001, 4.8886586E+001, 4.7427272E+001, 4.1348401E+001, 5.1526180E+001, 6.0285219E+001, 4.7781168E+001, 5.9162328E+001, 5.3711147E+001, 3.9902576E+001, 4.3156494E+001, 2.2096027E+001, 4.4165215E+001, 5.0164138E+001, 4.5956381E+001, 6.6139533E+001, 3.7880533E+001, 7.0765713E+001, 3.8612697E+001, 4.7951666E+001
 4.6621484E+002, 3.9232714E+001, 3.8415749E+001, 4.0370299E+001, 4.3204194E+001, 5.0140034E+001, 1.5184188E+002, 4.3554752E+001, 9.7102369E+001, 5.9520495E+001, 7.2341680E+001, 6.8061029E+001, 1.0817527E+002, 4.2141099E+001, 5.4726395E+001, 7.7512954E+001, 4.1797251E+001, 8.8010196E+001, 7.5581426E+001, 4.3516334E+001, 7.6199016E+001, 7.6450159E+001, 4.6437065E+001, 6.4121038E+001, 1.0180121E+002, 8.8370468E+001, 3.7292279E+002, 4.6353540E+002, 9.4730430E+001, 4.8061027E+002, 8.2761822E+001, 6.2588826E+001, 9.6573029E+001, 6.0304680E+001, 5.1942237E+001, 3.2042488E+002, 2.1499343E+001, 4.0798998E+001, 4.8893002E+001, 4.7378900E+001, 4.1343902E+001, 5.1575029E+001, 6.0233113E+001, 4.7752264E+001, 5.8992491E+001, 5.3744860E+001, 3.9958704E+001, 4.3114040E+001, 2.2096669E+001, 4.4131299E+001, 5.0216694E+001, 4.5900360E+001, 6.6223474E+001, 3.7864010E+001, 7.0520070E+001, 3.8575275E+001, 4.7982053E+001
 4.6650826E+002, 3.9272647E+001, 3.8407289E+001, 4.0451514E+001, 4.3154635E+001, 5.0166090E+001, 1.4876030E+002, 4.3643241E+001, 9.9326512E+001, 5.9258770E+001, 7.3567271E+001, 6.7914046E+001, 1.0818770E+002, 4.2153544E+001, 5.5098181E+001, 7.8203275E+001, 4.1835819E+001, 8.7657021E+001, 7.6634758E+001, 4.3461574E+001, 7.6400243E+001, 7.6584037E+001, 4.6420544E+001, 6.4341104E+001, 1.0149005E+002, 8.8519392E+001, 3.7127748E+002, 4.4862120E+002, 8.8184090E+001, 4.7389871E+002, 7.9961982E+001, 6.2130743E+001, 9.5925212E+001, 6.0359286E+001, 5.1854029E+001, 3.2013713E+002, 2.1500402E+001, 4.0805038E+001, 4.8945826E+001, 4.7330779E+001, 4.1348945E+001, 5.1603383E+001, 6.0181154E+001, 4.7754599E+001, 5.8827508E+001, 5.3774002E+001, 4.0019258E+001, 4.3075932E+001, 2.2097293E+001, 4.4101741E+001, 5.0258432E+001, 4.5871458E+001, 6.6297507E+001, 3.7846514E+001, 7.0269551E+001, 3.8594706E+001, 4.8020195E+001
 4.6680168E+002, 3.9314638E+001, 3.8400864E+001, 4.0532309E+001, 4.3111503E+001, 5.0295879E+001, 1.4653787E+002, 4.3684389E+001, 1.0088314E+002, 5.9167115E+001, 7.4677438E+001, 6.8055275E+001, 1.0858314E+002, 4.2160687E+001, 5.5351145E+001, 7.8951342E+001, 4.1883388E+001, 8.7153322E+001, 7.8453601E+001, 4.3414099E+001, 7.6584695E+001, 7.6468322E+001, 4.6406208E+001, 6.3578373E+001, 1.0116346E+002, 8.8099254E+001, 3.6984526E+002, 5.5514698E+002, 8.4279800E+001, 4.6967512E+002, 7.7710679E+001, 6.1906352E+001, 9.5330911E+001, 6.0243673E+001, 5.1788836E+001, 3.1811904E+002, 2.1501419E+001, 4.0810480E+001, 4.9047566E+001, 4.7284491E+001, 4.1364995E+001, 5.1603007E+001, 6.0131399E+001, 4.7806913E+001, 5.8675561E+001, 5.3795518E+001, 4.0080014E+001, 4.3043379E+001, 2.2097861E+001, 4.4085350E+001, 5.0285418E+001, 4.5866462E+001, 6.6329932E+001, 3.7830740E+001, 7.0056624E+001, 3.8653117E+001, 4.8072874E+001
 4.6711815E+002, 3.9331067E+001, 3.8391813E+001, 4.0615023E+001, 4.3080472E+001, 5.0586393E+001, 1.4523242E+002, 4.3698353E+001, 1.0183177E+002, 5.9233228E+001, 7.5674583E+001, 6.8630850E+001, 1.0933528E+002, 4.2162366E+001, 5.5425492E+001, 7.9758209E+001, 4.1938524E+001, 8.6475767E+001, 8.0865239E+001, 4.3371271E+001, 7.6760981E+001, 7.6069623E+001, 4.6404794E+001, 6.3359026E+001, 1.0078451E+002, 8.7770940E+001, 3.7072762E+002, 6.0264604E+002, 8.3004566E+001, 4.6898210E+002, 7.6051127E+001, 6.1774951E+001, 9.4810517E+001, 5.9949705E+001, 5.1732929E+001, 3.1492249E+002, 2.1502473E+001, 4.0818437E+001, 4.9212959E+001, 4.7237218E+001, 4.1390845E+001, 5.1581401E+001, 6.0075458E+001, 4.7914169E+001, 5.8525000E+001, 5.3807846E+001, 4.0145735E+001, 4.3013612E+001, 2.2098448E+001, 4.4081331E+001, 5.0296776E+001, 4.5883156E+001, 6.6321030E+001, 3.7813106E+001, 6.9879723E+001, 3.8748513E+001, 4.8147099E+001
 4.6741786E+002, 3.9313440E+001, 3.8379597E+001, 4.0694368E+001, 4.3053474E+001, 5.1000086E+001, 1.4407395E+002, 4.3692956E+001, 1.0222451E+002, 5.9427159E+001, 7.6434757E+001, 6.9654377E+001, 1.1049087E+002, 4.2161886E+001, 5.5523120E+001, 8.0490971E+001, 4.1997359E+001, 8.5686668E+001, 8.2736104E+001, 4.3341358E+001, 7.7006227E+001, 7.5516474E+001, 4.6420405E+001, 6.3102232E+001, 1.0047721E+002, 8.7479591E+001, 3.7399508E+002, 6.0714326E+002, 8.2859902E+001, 4.7238735E+002, 7.5070462E+001, 6.1691418E+001, 9.4382992E+001, 5.9582535E+001, 5.1700108E+001, 3.1184039E+002, 2.1503530E+001, 4.0826899E+001, 4.9438584E+001, 4.7190487E+001, 4.1424760E+001, 5.1540687E+001, 6.0013535E+001, 4.8057377E+001, 5.8382372E+001, 5.3796028E+001, 4.0209974E+001, 4.2986211E+001, 2.2099042E+001, 4.4085467E+001, 5.0287714E+001, 4.5919097E+001, 6.6272525E+001, 3.7792347E+001, 6.9771285E+001, 3.8870174E+001, 4.8230864E+001
 4.6771757E+002, 3.9268938E+001, 3.8366346E+001, 4.0765008E+001, 4.3019579E+001, 5.1497349E+001, 1.4296900E+002, 4.3674527E+001, 1.0210857E+002, 5.9788361E+001, 7.6976731E+001, 7.0884659E+001, 1.1186135E+002, 4.2158952E+001, 5.5473258E+001, 8.1035573E+001, 4.2052375E+001, 8.4813904E+001, 8.3353696E+001, 4.3326786E+001, 7.7343363E+001, 7.4937663E+001, 4.6436807E+001, 6.0583186E+001, 1.0035389E+002, 8.7411095E+001, 3.7690925E+002, 6.0681025E+002, 8.4890253E+001, 4.7784323E+002, 7.4968854E+001, 6.1663332E+001, 9.4365210E+001, 5.9216445E+001, 5.1681752E+001, 3.0980107E+002, 2.1504569E+001, 4.0835366E+001, 4.9700683E+001, 4.7145032E+001, 4.1464508E+001, 5.1482274E+001, 5.9950256E+001, 4.8195873E+001, 5.8255806E+001, 5.3747392E+001, 4.0265070E+001, 4.2959604E+001, 2.2099592E+001, 4.4094038E+001, 5.0271258E+001, 4.5963160E+001, 6.6190334E+001, 3.7771744E+001, 6.9729673E+001, 3.8993389E+001, 4.8306789E+001
 4.6801980E+002, 3.9196910E+001, 3.8352839E+001, 4.0825843E+001, 4.2977344E+001, 5.2016765E+001, 1.4249486E+002, 4.3638964E+001, 1.0148483E+002, 6.0405308E+001, 7.7492840E+001, 7.2294064E+001, 1.1304549E+002, 4.2153927E+001, 5.5414165E+001, 8.1325440E+001, 4.2103028E+001, 8.3953982E+001, 8.2945392E+001, 4.3321474E+001, 7.7712071E+001, 7.4306505E+001, 4.6439608E+001, 5.7969527E+001, 1.0044456E+002, 8.7797675E+001, 3.7775317E+002, 6.0514672E+002, 9.0715711E+001, 4.8105683E+002, 7.5630275E+001, 6.1658132E+001, 9.4675001E+001, 5.8843350E+001, 5.1675302E+001, 3.0831973E+002, 2.1505629E+001, 4.0847095E+001, 4.9978465E+001, 4.7098472E+001, 4.1512150E+001, 5.1408506E+001, 5.9886222E+001, 4.8299125E+001, 5.8141113E+001, 5.3665232E+001, 4.0310534E+001, 4.2930326E+001, 2.2100108E+001, 4.4105394E+001, 5.0252916E+001, 4.5997998E+001, 6.6079631E+001, 3.7750970E+001, 6.9739830E+001, 3.9096141E+001, 4.8373685E+001
 4.6831775E+002, 3.9109313E+001, 3.8340913E+001, 4.0876041E+001, 4.2929761E+001, 5.2488414E+001, 1.4216259E+002, 4.3589927E+001, 1.0031074E+002, 6.1141253E+001, 7.7903588E+001, 7.3749577E+001, 1.1380232E+002, 4.2148532E+001, 5.5645067E+001, 8.1377503E+001, 4.2149239E+001, 8.3225575E+001, 8.2057580E+001, 4.3326763E+001, 7.8178816E+001, 7.3701858E+001, 4.6436398E+001, 5.6477944E+001, 1.0069896E+002, 8.8579669E+001, 3.7632986E+002, 6.2633438E+002, 9.5428784E+001, 4.7976106E+002, 7.6809246E+001, 6.1650798E+001, 9.5294012E+001, 5.8521739E+001, 5.1681847E+001, 3.0766728E+002, 2.1506705E+001, 4.0865383E+001, 5.0255585E+001, 4.7051225E+001, 4.1560878E+001, 5.1331874E+001, 5.9822738E+001, 4.8346654E+001, 5.8035812E+001, 5.3548634E+001, 4.0343454E+001, 4.2896957E+001, 2.2100596E+001, 4.4117116E+001, 5.0230459E+001, 4.6011870E+001, 6.5936669E+001, 3.7724437E+001, 6.9800345E+001, 3.9170649E+001, 4.8457029E+001
 4.6861391E+002, 3.9051203E+001, 3.8331805E+001, 4.0916619E+001, 4.2879341E+001, 5.2892623E+001, 1.4269022E+002, 4.3538798E+001, 9.8894169E+001, 6.1759461E+001, 7.8097868E+001, 7.5230251E+001, 1.1408659E+002, 4.2144758E+001, 5.6275526E+001, 8.1228898E+001, 4.2190027E+001, 8.2800478E+001, 8.1229625E+001, 4.3347327E+001, 7.8852010E+001, 7.3141644E+001, 4.6430851E+001, 5.6064766E+001, 1.0102620E+002, 8.9430018E+001, 3.7514244E+002, 6.5182253E+002, 9.7510429E+001, 4.7333718E+002, 7.8337323E+001, 6.1672327E+001, 9.6077478E+001, 5.8308634E+001, 5.1687470E+001, 3.0911061E+002, 2.1507764E+001, 4.0893224E+001, 5.0511115E+001, 4.7003509E+001, 4.1601930E+001, 5.1269026E+001, 5.9760492E+001, 4.8318498E+001, 5.7942343E+001, 5.3396442E+001, 4.0367981E+001, 4.2858664E+001, 2.2101046E+001, 4.4129369E+001, 5.0204504E+001, 4.6011614E+001, 6.5751932E+001, 3.7691999E+001, 6.9895941E+001, 3.9224145E+001, 4.8547082E+001
 4.6890570E+002, 3.9037248E+001, 3.8324902E+001, 4.0948035E+001, 4.2828159E+001, 5.3229746E+001, 1.4435115E+002, 4.3494059E+001, 9.7527350E+001, 6.2268499E+001, 7.8090422E+001, 7.6685891E+001, 1.1390666E+002, 4.2144841E+001, 5.7039440E+001, 8.0919038E+001, 4.2221356E+001, 8.2800923E+001, 8.0677915E+001, 4.3388793E+001, 7.9549291E+001, 7.2619099E+001, 4.6418876E+001, 5.5481664E+001, 1.0153738E+002, 8.9917496E+001, 3.7614313E+002, 6.1800127E+002, 9.9285792E+001, 4.6592556E+002, 8.0193378E+001, 6.1763897E+001, 9.6628520E+001, 5.8244624E+001, 5.1690123E+001, 3.1173213E+002, 2.1508776E+001, 4.0925831E+001, 5.0735472E+001, 4.6955553E+001, 4.1635188E+001, 5.1233762E+001, 5.9698410E+001, 4.8184124E+001, 5.7855266E+001, 5.3206716E+001, 4.0389548E+001, 4.2813687E+001, 2.2101460E+001, 4.4139905E+001, 5.0175385E+001, 4.6005597E+001, 6.5545524E+001, 3.7657446E+001, 7.0010502E+001, 3.9260661E+001, 4.8632926E+001
 4.6920660E+002, 3.9038501E+001, 3.8319083E+001, 4.0972056E+001, 4.2774996E+001, 5.3516580E+001, 1.4638816E+002, 4.3450890E+001, 9.6814233E+001, 6.2746774E+001, 7.7934897E+001, 7.8073574E+001, 1.1333402E+002, 4.2145150E+001, 5.7639135E+001, 8.0489402E+001, 4.2242462E+001, 8.3291763E+001, 8.0294208E+001, 4.3445770E+001, 8.0100717E+001, 7.2127740E+001, 4.6398063E+001, 5.5016016E+001, 1.0202030E+002, 9.0400365E+001, 3.7914382E+002, 6.3537796E+002, 1.0092340E+002, 4.6031023E+002, 8.2138896E+001, 6.1944990E+001, 9.6656041E+001, 5.8323147E+001, 5.1692217E+001, 3.1461572E+002, 2.1509798E+001, 4.0956810E+001, 5.0929546E+001, 4.6906695E+001, 4.1659769E+001, 5.1229674E+001, 5.9631580E+001, 4.7963639E+001, 5.7769824E+001, 5.2984861E+001, 4.0407351E+001, 4.2762664E+001, 2.2101857E+001, 4.4147014E+001, 5.0141537E+001, 4.5999807E+001, 6.5348918E+001, 3.7624663E+001, 7.0115678E+001, 3.9284063E+001, 4.8713289E+001
 4.6950750E+002, 3.9029967E+001, 3.8313589E+001, 4.0988283E+001, 4.2720917E+001, 5.3771457E+001, 1.4837642E+002, 4.3417598E+001, 9.7042851E+001, 6.3148115E+001, 7.7651510E+001, 7.9359091E+001, 1.1244615E+002, 4.2141639E+001, 5.8298371E+001, 8.0002023E+001, 4.2253887E+001, 8.4190807E+001, 7.9853035E+001, 4.3521503E+001, 8.0587882E+001, 7.1637368E+001, 4.6380355E+001, 5.5570556E+001, 1.0233248E+002, 9.1337825E+001, 3.8434293E+002, 6.2662063E+002, 1.0119681E+002, 4.5926838E+002, 8.3734207E+001, 6.2202297E+001, 9.6077422E+001, 5.8513718E+001, 5.1696791E+001, 3.1814433E+002, 2.1510860E+001, 4.0979540E+001, 5.1092095E+001, 4.6857227E+001, 4.1675117E+001, 5.1243975E+001, 5.9558145E+001, 4.7710397E+001, 5.7689093E+001, 5.2741280E+001, 4.0419149E+001, 4.2708501E+001, 2.2102244E+001, 4.4150970E+001, 5.0100416E+001, 4.5998134E+001, 6.5183613E+001, 3.7594681E+001, 7.0164699E+001, 3.9303084E+001, 4.8792692E+001
 4.6980841E+002, 3.9004589E+001, 3.8309112E+001, 4.0996681E+001, 4.2667143E+001, 5.3957625E+001, 1.5035329E+002, 4.3399232E+001, 9.8184211E+001, 6.3430340E+001, 7.7198232E+001, 8.0643105E+001, 1.1129097E+002, 4.2134355E+001, 5.8870255E+001, 7.9498271E+001, 4.2256619E+001, 8.5350355E+001, 7.9179106E+001, 4.3622396E+001, 8.1163678E+001, 7.1170347E+001, 4.6359075E+001, 5.7204735E+001, 1.0246803E+002, 9.2554532E+001, 3.8968515E+002, 6.5311453E+002, 1.0046911E+002, 4.6227167E+002, 8.4828730E+001, 6.2476118E+001, 9.5101059E+001, 5.8799787E+001, 5.1716834E+001, 3.2104637E+002, 2.1511980E+001, 4.0996039E+001, 5.1222843E+001, 4.6808038E+001, 4.1681562E+001, 5.1267527E+001, 5.9480871E+001, 4.7461675E+001, 5.7621247E+001, 5.2481226E+001, 4.0423787E+001, 4.2654559E+001, 2.2102605E+001, 4.4148851E+001, 5.0057661E+001, 4.6005071E+001, 6.5071951E+001, 3.7562161E+001, 7.0107275E+001, 3.9319021E+001, 4.8865079E+001
 4.7010931E+002, 3.8964186E+001, 3.8309812E+001, 4.1000664E+001, 4.2613816E+001, 5.4062920E+001, 1.5169872E+002, 4.3395911E+001, 1.0012066E+002, 6.3702023E+001, 7.6750464E+001, 8.2076830E+001, 1.0997622E+002, 4.2126193E+001, 5.9645344E+001, 7.8982602E+001, 4.2252196E+001, 8.6500843E+001, 7.8213727E+001, 4.3748837E+001, 8.1763372E+001, 7.0778338E+001, 4.6339035E+001, 5.9309210E+001, 1.0207812E+002, 9.3203562E+001, 3.9232842E+002, 6.5380454E+002, 1.0005020E+002, 4.6771495E+002, 8.4960599E+001, 6.2700892E+001, 9.4080988E+001, 5.9159169E+001, 5.1772745E+001, 3.2116246E+002, 2.1513148E+001, 4.1007528E+001, 5.1319060E+001, 4.6758607E+001, 4.1682037E+001, 5.1303697E+001, 5.9405610E+001, 4.7228194E+001, 5.7560036E+001, 5.2207606E+001, 4.0421102E+001, 4.2603257E+001, 2.2102934E+001, 4.4135198E+001, 5.0015763E+001, 4.6027635E+001, 6.5030958E+001, 3.7523458E+001, 6.9920170E+001, 3.9330261E+001, 4.8919976E+001
 4.7040818E+002, 3.8912908E+001, 3.8319411E+001, 4.1004078E+001, 4.2563189E+001, 5.4069028E+001, 1.5137255E+002, 4.3407265E+001, 1.0221955E+002, 6.3984871E+001, 7.6661444E+001, 8.3261050E+001, 1.0873662E+002, 4.2120066E+001, 6.0558911E+001, 7.8448812E+001, 4.2241198E+001, 8.7461480E+001, 7.7025689E+001, 4.3898018E+001, 8.2161009E+001, 7.0510060E+001, 4.6336727E+001, 5.9545641E+001, 1.0100297E+002, 9.2898940E+001, 3.8949629E+002, 6.5196572E+002, 1.0098169E+002, 4.7431022E+002, 8.4328322E+001, 6.2793687E+001, 9.3412475E+001, 5.9565642E+001, 5.1852952E+001, 3.1974984E+002, 2.1514320E+001, 4.1013648E+001, 5.1377125E+001, 4.6710649E+001, 4.1678592E+001, 5.1349283E+001, 5.9332360E+001, 4.7009273E+001, 5.7504830E+001, 5.1937931E+001, 4.0414001E+001, 4.2557290E+001, 2.2103244E+001, 4.4113251E+001, 4.9973893E+001, 4.6064187E+001, 6.5043992E+001, 3.7490289E+001, 6.9586025E+001, 3.9334930E+001, 4.8967693E+001
